UI_Category,Antecedent,Consequent,Support,Confidence,Lift,Leverage,Conviction,Rule_Length
Mobile_UI,"Device=Smartphone, Persona=Researcher","Mobile_touch_size=Standard (Normal size, more content visible)",0.12,0.631578947368421,1.1379800853485063,0.01454999999999998,1.2078571428571425,3
Mobile_UI,"Device=Smartphone, Mood=Neutral, Persona=Researcher","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.06,0.631578947368421,0.847756976333451,-0.010775000000000007,0.6921428571428571,5
Mobile_UI,"Device=Smartphone, Mood=Neutral, Persona=Researcher","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis)",0.06,0.631578947368421,0.7609384908053266,-0.018850000000000006,0.46142857142857147,4
Global_UI,"Device=Smartphone, Persona=Browser",Global_checkout_style=One Page (All checkout steps on a single scro...,0.085,0.6296296296296297,1.6354016354016354,0.033025,1.6605,3
Mobile_UI,"Device=Smartphone, Persona=Browser",Mobile_review_display=Collapsible Sections (Reviews can be expanded...,0.085,0.6296296296296297,1.187980433263452,0.013450000000000004,1.269,3
Desktop_UI,"Device=Smartphone, Persona=Browser","Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.085,0.6296296296296297,0.8684546615581099,-0.012874999999999998,0.7425,3
Global_UI,"Device=Smartphone, Persona=Browser",Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.085,0.6296296296296297,0.8566389518770472,-0.014225000000000002,0.7155,3
Mobile_UI,"Device=Smartphone, Mood=Neutral",Mobile_sticky_header=Yes (Header stays at top while scrolling),0.195,0.6290322580645161,0.9752438109527382,-0.00495000000000001,0.9569565217391304,3
Mobile_UI,Persona=Deal Hunter,"Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_price_display=Strike-through Original (Shows original price..., Mobile_sticky_header=Yes (Header stays at top while scrolling), Mobile_whitespace=Balanced",0.075,0.625,2.5,0.045,2.0,5
Mobile_UI,Persona=Deal Hunter,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_price_display=Strike-through Original (Shows original price..., Mobile_sticky_header=Yes (Header stays at top while scrolling)",0.075,0.625,2.5,0.045,2.0,5
Mobile_UI,Persona=Deal Hunter,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_price_display=Strike-through Original (Shows original price..., Mobile_sticky_header=Yes (Header stays at top while scrolling)",0.075,0.625,1.8656716417910446,0.0348,1.7733333333333334,4
Mobile_UI,"Device=Smartphone, Mood=Bored","Mobile_category_display=Dropdown Menu (Text-based dropdown list), Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis)",0.05,0.625,1.7123287671232876,0.020800000000000003,1.6933333333333334,4
Mobile_UI,"Device=Smartphone, Mood=Bored","Mobile_category_display=Dropdown Menu (Text-based dropdown list), Mobile_whitespace=Balanced",0.05,0.625,1.7123287671232876,0.020800000000000003,1.6933333333333334,4
Global_UI,"Device=Smartphone, Mood=Bored","Global_button_style_pref=Rounded Corners (Soft, modern rounded edges)",0.05,0.625,1.5060240963855422,0.016800000000000002,1.5599999999999998,3
Global_UI,Persona=Deal Hunter,Global_recommendation_type=Deals (Products on sale or special offers),0.075,0.625,1.3297872340425532,0.018600000000000005,1.4133333333333333,2
Mobile_UI,"Mood=Neutral, Persona=Researcher","Mobile_touch_size=Standard (Normal size, more content visible), Mobile_whitespace=Balanced",0.075,0.625,1.3020833333333335,0.0174,1.3866666666666667,4
Mobile_UI,"Device=Smartphone, Mood=Bored",Mobile_review_display=Collapsible Sections (Reviews can be expanded...,0.05,0.625,1.1792452830188678,0.007600000000000003,1.2533333333333332,3
Mobile_UI,"Mood=Neutral, Persona=Researcher","Mobile_price_display=Strike-through Original (Shows original price..., Mobile_whitespace=Balanced",0.075,0.625,1.1363636363636362,0.008999999999999994,1.2,4
Mobile_UI,"Mood=Neutral, Persona=Researcher","Mobile_touch_size=Standard (Normal size, more content visible)",0.075,0.625,1.126126126126126,0.00839999999999999,1.1866666666666665,3
Mobile_UI,"Device=Smartphone, Mood=Bored",Mobile_filter_location=Drawer Overlay (Slides in from the side when ...,0.05,0.625,1.0775862068965518,0.003600000000000006,1.12,3
Mobile_UI,"Mood=Neutral, Persona=Researcher","Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.075,0.625,1.0080645161290323,0.0006000000000000033,1.0133333333333334,4
Mobile_UI,"Device=Smartphone, Mood=Bored",Mobile_price_display=Strike-through Original (Shows original price...,0.05,0.625,1.0,0.0,1.0,3
Mobile_UI,"Device=Smartphone, Mood=Bored",Mobile_sticky_header=Yes (Header stays at top while scrolling),0.05,0.625,0.9689922480620154,-0.0015999999999999973,0.9466666666666667,3
Mobile_UI,"Mood=Neutral, Persona=Researcher","Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.075,0.625,0.9124087591240875,-0.007200000000000012,0.8399999999999999,3
Desktop_UI,"Mood=Neutral, Persona=Researcher","Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.075,0.625,0.8620689655172414,-0.011999999999999997,0.7333333333333334,3
Mobile_UI,Device=Laptop/Desktop,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.115,0.6216216216216216,1.11003861003861,0.011399999999999993,1.1628571428571426,4
Desktop_UI,Mood=Stressed,"Desktop_search_visibility=Always Visible Top (Large, prominent search b...",0.09,0.6206896551724138,1.4434643143544508,0.02765,1.502727272727273,2
Mobile_UI,Mood=Stressed,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_price_display=Strike-through Original (Shows original price..., Mobile_whitespace=Balanced",0.09,0.6206896551724138,1.2667135819845181,0.01895000000000001,1.3445454545454547,4
Desktop_UI,Mood=Stressed,"Desktop_info_density=Moderate (Balanced - some details visible, cl..., Desktop_persistent_filters=Yes (Always visible sidebar with filters)",0.09,0.6206896551724138,1.1388801012337868,0.010974999999999999,1.1995454545454545,3
Mobile_UI,Mood=Stressed,Mobile_sticky_header=Yes (Header stays at top while scrolling),0.09,0.6206896551724138,0.9623095429029671,-0.0035250000000000004,0.9359090909090909,2
Mobile_UI,Mood=Stressed,"Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.09,0.6206896551724138,0.9061162849232318,-0.009325,0.8304545454545453,2
Mobile_UI,"Device=Smartphone, Mood=Relaxed","Mobile_filter_location=Drawer Overlay (Slides in from the side when ..., Mobile_whitespace=Balanced",0.105,0.6176470588235293,1.22306348281887,0.019149999999999986,1.2946153846153843,4
Mobile_UI,Persona=Researcher,"Mobile_touch_size=Standard (Normal size, more content visible), Mobile_whitespace=Balanced",0.16,0.6153846153846154,1.2820512820512822,0.03520000000000001,1.352,3
Global_UI,Persona=Researcher,"Global_accent_color_pref=Blue (Trustworthy, professional, calm)",0.16,0.6153846153846154,1.0171646535282899,0.002700000000000008,1.0270000000000001,2
Mobile_UI,Persona=Minimalist,Mobile_sticky_header=Yes (Header stays at top while scrolling),0.135,0.6136363636363636,0.9513742071881607,-0.0068999999999999895,0.9188235294117647,2
Mobile_UI,Device=Smartphone,"Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.5,0.6134969325153374,0.9895111814763508,-0.005299999999999971,0.9831746031746033,3
Global_UI,"Mood=Neutral, Persona=Minimalist",Global_social_proof_display=Customer Reviews (Written reviews with ratings),0.055,0.6111111111111112,1.697530864197531,0.022600000000000002,1.645714285714286,3
Mobile_UI,Mood=Bored,"Mobile_category_display=Dropdown Menu (Text-based dropdown list), Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis)",0.055,0.6111111111111112,1.6742770167427703,0.022150000000000003,1.632857142857143,3
Global_UI,Mood=Bored,"Global_hero_banner_size=Medium Split (Takes up half the screen), Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...",0.055,0.6111111111111112,1.566951566951567,0.0199,1.5685714285714287,3
Desktop_UI,"Mood=Neutral, Persona=Minimalist","Desktop_persistent_filters=Yes (Always visible sidebar with filters), Desktop_whitespace=Balanced",0.055,0.6111111111111112,1.4211886304909562,0.016300000000000002,1.465714285714286,4
Mobile_UI,"Device=Smartphone, Persona=Loyal Customer","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_quick_view=Slide-Up Panel (Preview product details in a ...",0.055,0.6111111111111112,1.373283395755306,0.014949999999999998,1.4271428571428573,4
Global_UI,"Mood=Neutral, Persona=Minimalist","Global_accent_color_pref=Blue (Trustworthy, professional, calm), Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...",0.055,0.6111111111111112,1.3431013431013432,0.01405,1.4014285714285715,4
Mobile_UI,"Device=Smartphone, Persona=Loyal Customer",Mobile_grid_pref=Compact stacked cards (more products per screen),0.055,0.6111111111111112,1.3002364066193854,0.012700000000000003,1.362857142857143,3
Desktop_UI,"Mood=Neutral, Persona=Minimalist",Desktop_quick_view=Sidebar Slide (Details slide in from the right),0.055,0.6111111111111112,1.2731481481481484,0.011800000000000005,1.3371428571428574,3
Mobile_UI,"Mood=Neutral, Persona=Minimalist",Mobile_navigation=Bottom Nav (Navigation bar at the bottom - mo...,0.055,0.6111111111111112,1.2222222222222223,0.010000000000000002,1.2857142857142858,3
Mobile_UI,"Mood=Neutral, Persona=Minimalist","Mobile_filter_location=Drawer Overlay (Slides in from the side when ..., Mobile_whitespace=Balanced",0.055,0.6111111111111112,1.2101210121012103,0.009550000000000003,1.272857142857143,4
Mobile_UI,"Device=Smartphone, Persona=Loyal Customer","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_sticky_header=Yes (Header stays at top while scrolling)",0.055,0.6111111111111112,1.1752136752136753,0.008199999999999999,1.2342857142857144,4
Mobile_UI,"Device=Smartphone, Persona=Loyal Customer",Mobile_quick_view=Slide-Up Panel (Preview product details in a ...,0.055,0.6111111111111112,1.1752136752136753,0.008199999999999999,1.2342857142857144,3
Global_UI,Mood=Bored,Global_hero_banner_size=Medium Split (Takes up half the screen),0.055,0.6111111111111112,1.142263759086189,0.006850000000000002,1.1957142857142857,2
Mobile_UI,"Device=Smartphone, Persona=Loyal Customer","Mobile_sticky_header=Yes (Header stays at top while scrolling), Mobile_whitespace=Balanced",0.055,0.6111111111111112,1.142263759086189,0.006850000000000002,1.1957142857142857,4
Desktop_UI,"Device=Smartphone, Persona=Loyal Customer","Desktop_info_density=Moderate (Balanced - some details visible, cl..., Desktop_persistent_filters=Yes (Always visible sidebar with filters)",0.055,0.6111111111111112,1.1213047910295617,0.005949999999999997,1.1700000000000002,4
Desktop_UI,"Mood=Neutral, Persona=Minimalist","Desktop_info_density=Moderate (Balanced - some details visible, cl..., Desktop_persistent_filters=Yes (Always visible sidebar with filters)",0.055,0.6111111111111112,1.1213047910295617,0.005949999999999997,1.1700000000000002,4
Mobile_UI,"Device=Smartphone, Persona=Loyal Customer","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_price_display=Strike-through Original (Shows original price...",0.055,0.6111111111111112,1.1111111111111112,0.005499999999999998,1.1571428571428573,4
Mobile_UI,"Mood=Neutral, Persona=Minimalist","Mobile_touch_size=Standard (Normal size, more content visible)",0.055,0.6111111111111112,1.1011011011011012,0.005049999999999999,1.1442857142857144,3
Mobile_UI,"Mood=Neutral, Persona=Minimalist","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.055,0.6111111111111112,1.0912698412698412,0.0046,1.1314285714285715,5
Desktop_UI,Mood=Bored,Desktop_whitespace=Balanced,0.055,0.6111111111111112,1.072124756335283,0.003700000000000009,1.1057142857142859,2
Mobile_UI,"Mood=Neutral, Persona=Minimalist",Mobile_filter_location=Drawer Overlay (Slides in from the side when ...,0.055,0.6111111111111112,1.0536398467432952,0.002800000000000004,1.0800000000000003,3
Mobile_UI,Mood=Bored,Mobile_price_display=Strike-through Original (Shows original price...,0.055,0.6111111111111112,0.9777777777777779,-0.0012499999999999942,0.9642857142857144,2
Mobile_UI,"Mood=Neutral, Persona=Minimalist",Mobile_sticky_header=Yes (Header stays at top while scrolling),0.055,0.6111111111111112,0.9474590869939707,-0.003049999999999997,0.9128571428571429,3
Desktop_UI,Mood=Bored,"Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.055,0.6111111111111112,0.8429118773946361,-0.010250000000000002,0.7071428571428573,2
Desktop_UI,Mood=Bored,Desktop_persistent_filters=Yes (Always visible sidebar with filters),0.055,0.6111111111111112,0.8148148148148149,-0.012500000000000004,0.6428571428571429,2
Desktop_UI,Mood=Neutral,Desktop_whitespace=Balanced,0.235,0.6103896103896104,1.0708589655958078,0.015550000000000008,1.1036666666666668,2
Mobile_UI,Mood=Neutral,"Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.235,0.6103896103896104,0.9844993715961458,-0.003700000000000009,0.9753333333333333,3
Mobile_UI,Mood=Neutral,Mobile_sticky_header=Yes (Header stays at top while scrolling),0.235,0.6103896103896104,0.9463404812242021,-0.013325000000000031,0.9111666666666666,2
Global_UI,"Device=Smartphone, Mood=Stressed",Global_checkout_style=One Page (All checkout steps on a single scro...,0.07,0.6086956521739131,1.5810276679841897,0.025725000000000005,1.5716666666666668,3
Mobile_UI,"Device=Smartphone, Mood=Stressed","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_price_display=Strike-through Original (Shows original price..., Mobile_whitespace=Balanced",0.07,0.6086956521739131,1.2422360248447206,0.013650000000000002,1.3033333333333335,5
Mobile_UI,Device=Smartphone,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.495,0.6073619631901841,0.9796160696615872,-0.010299999999999976,0.9678125000000001,3
Mobile_UI,Persona=Impulsive Buyer,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_quick_view=Slide-Up Panel (Preview product details in a ...",0.085,0.6071428571428571,1.7598343685300206,0.0367,1.6672727272727272,4
Mobile_UI,Persona=Impulsive Buyer,"Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_quick_view=Slide-Up Panel (Preview product details in a ...",0.085,0.6071428571428571,1.6190476190476188,0.0325,1.5909090909090906,3
Desktop_UI,Persona=Impulsive Buyer,Desktop_category_display=Visual Grid (Category tiles with images),0.085,0.6071428571428571,1.4285714285714286,0.025500000000000002,1.4636363636363634,2
Mobile_UI,Persona=Impulsive Buyer,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_price_display=Strike-through Original (Shows original price..., Mobile_whitespace=Balanced",0.085,0.6071428571428571,1.2390670553935859,0.016399999999999998,1.298181818181818,4
Mobile_UI,Persona=Impulsive Buyer,"Mobile_price_display=Strike-through Original (Shows original price..., Mobile_whitespace=Balanced",0.085,0.6071428571428571,1.1038961038961037,0.007999999999999993,1.1454545454545453,3
Mobile_UI,Persona=Impulsive Buyer,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.085,0.6071428571428571,1.0841836734693875,0.006599999999999995,1.1199999999999997,4
Global_UI,"Device=Smartphone, Persona=Minimalist",Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.1,0.6060606060606061,0.8245722531436818,-0.021275000000000002,0.6726923076923077,3
Mobile_UI,"Device=Smartphone, Persona=Researcher","Mobile_touch_size=Standard (Normal size, more content visible), Mobile_whitespace=Balanced",0.115,0.6052631578947368,1.2609649122807018,0.0238,1.3173333333333335,4
Desktop_UI,"Device=Smartphone, Persona=Researcher","Desktop_image_text_ratio=Image-focused (80% images, 20% text - highly ...",0.115,0.6052631578947368,1.131333005410723,0.01335,1.178,3
Mobile_UI,"Device=Smartphone, Persona=Researcher","Mobile_sticky_header=Yes (Header stays at top while scrolling), Mobile_whitespace=Balanced",0.115,0.6052631578947368,1.131333005410723,0.01335,1.178,4
Global_UI,"Device=Smartphone, Persona=Researcher","Global_accent_color_pref=Blue (Trustworthy, professional, calm)",0.115,0.6052631578947368,1.0004349717268377,5.000000000000837e-05,1.0006666666666666,3
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_quick_view=Slide-Up Panel (Preview product details in a ...",0.075,0.6,1.7391304347826089,0.031875,1.6375,5
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer","Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_quick_view=Slide-Up Panel (Preview product details in a ...",0.075,0.6,1.5999999999999999,0.028124999999999997,1.5625,4
Global_UI,Persona=Browser,Global_checkout_style=One Page (All checkout steps on a single scro...,0.09,0.6,1.5584415584415583,0.03225,1.5374999999999999,2
Desktop_UI,"Device=Smartphone, Persona=Impulsive Buyer",Desktop_category_display=Visual Grid (Category tiles with images),0.075,0.6,1.411764705882353,0.021875,1.4374999999999998,3
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_price_display=Strike-through Original (Shows original price..., Mobile_whitespace=Balanced",0.075,0.6,1.2244897959183674,0.013749999999999998,1.275,5
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer","Mobile_price_display=Strike-through Original (Shows original price..., Mobile_whitespace=Balanced",0.075,0.6,1.0909090909090908,0.006249999999999992,1.1249999999999998,4
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.075,0.6,1.0714285714285714,0.0049999999999999906,1.0999999999999999,5
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer",Mobile_filter_location=Drawer Overlay (Slides in from the side when ...,0.075,0.6,1.0344827586206897,0.0025000000000000022,1.05,3
Mobile_UI,Persona=Browser,Mobile_price_display=Strike-through Original (Shows original price...,0.09,0.6,0.96,-0.0037500000000000033,0.9375,2
